,show,season,episode_number,title,airdate,rating,total_votes
3569,family_guy,20,4,80's Guy,17 Oct. 2021,6.7,(626)
3570,family_guy,20,5,Brief Encounter,24 Oct. 2021,6.5,(620)
3571,family_guy,20,6,Cootie & The Blowhard,7 Nov. 2021,6.6,(585)
3572,family_guy,20,7,Peterschmidt Manor,14 Nov. 2021,6.5,(558)
3573,family_guy,20,8,The Birthday Bootlegger,21 Nov. 2021,6.6,(573)
3574,family_guy,20,9,The Fatman Always Rings Twice,28 Nov. 2021,7.6,(752)
3575,family_guy,20,10,Christmas Crime,19 Dec. 2021,6.8,(560)
3576,family_guy,20,11,Mister Act,9 Jan. 2022,6.4,(599)
3577,family_guy,20,12,The Lois Quagmire,27 Feb. 2022,6.9,(550)
3578,family_guy,20,13,Lawyer Guy,6 Mar. 2022,6.4,(544)
3579,family_guy,20,14,HBO-No,13 Mar. 2022,6.3,(569)
3580,family_guy,20,15,Hard Boiled Meg,20 Mar. 2022,7.1,(544)
3581,family_guy,20,16,Prescription Heroine,27 Mar. 2022,6.7,(522)
3582,family_guy,20,17,All About Alana,1 May 2022,6.8,(544)
3583,family_guy,20,18,"Girlfriend, Eh?",8 May 2022,6.5,(515)
3584,family_guy,20,19,First Blood,15 May 2022,6.3,(486)
3585,family_guy,20,20,Jersey Bore,22 May 2022,6.1,(458)
3586,lucifer,1,1,Pilot,25 Jan. 2016,8.5,"(9,736)"
3587,lucifer,1,2,"Lucifer, Stay. Good Devil.",1 Feb. 2016,8.0,"(6,698)"
3588,lucifer,1,3,The Would-Be Prince of Darkness,8 Feb. 2016,7.9,"(6,038)"
3589,lucifer,1,4,Manly Whatnots,15 Feb. 2016,8.3,"(5,915)"
3590,lucifer,1,5,Sweet Kicks,22 Feb. 2016,7.8,"(5,470)"
3591,lucifer,1,6,Favorite Son,29 Feb. 2016,8.6,"(5,768)"
3592,lucifer,1,7,Wingman,7 Mar. 2016,8.5,"(5,397)"
3593,lucifer,1,8,"Et Tu, Doctor?",14 Mar. 2016,8.0,"(5,079)"
3594,lucifer,1,9,A Priest Walks Into a Bar,21 Mar. 2016,8.9,"(6,417)"
3595,lucifer,1,10,Pops,28 Mar. 2016,8.1,"(5,028)"
3596,lucifer,1,11,St. Lucifer,11 Apr. 2016,8.5,"(5,094)"
3597,lucifer,1,12,#TeamLucifer,18 Apr. 2016,8.9,"(5,555)"
3598,lucifer,1,13,Take Me Back to Hell,25 Apr. 2016,9.0,"(6,130)"
3599,lucifer,2,1,Everything's Coming Up Lucifer,19 Sep. 2016,8.2,"(4,848)"
3600,lucifer,2,2,"Liar, Liar, Slutty Dress on Fire",3 Oct. 2016,8.3,"(4,499)"
3601,lucifer,2,3,Sin-Eater,10 Oct. 2016,7.9,"(4,269)"
3602,lucifer,2,4,Lady Parts,17 Oct. 2016,8.3,"(4,331)"
3603,lucifer,2,5,Weaponizer,24 Oct. 2016,8.6,"(4,661)"
3604,lucifer,2,6,Monster,31 Oct. 2016,9.0,"(5,494)"
3605,lucifer,2,7,My Little Monkey,7 Nov. 2016,8.6,"(4,412)"
3606,lucifer,2,8,Trip to Stabby Town,14 Nov. 2016,8.5,"(4,217)"
3607,lucifer,2,9,Homewrecker,21 Nov. 2016,8.6,"(4,269)"
3608,lucifer,2,10,Quid Pro Ho,28 Nov. 2016,8.9,"(4,785)"
3609,lucifer,2,11,Stewardess Interruptus,16 Jan. 2017,8.6,"(4,289)"
3610,lucifer,2,12,Love Handles,23 Jan. 2017,8.9,"(4,577)"
3611,lucifer,2,13,A Good Day to Die,30 Jan. 2017,9.3,"(6,514)"
3612,lucifer,2,14,Candy Morningstar,1 May 2017,8.1,"(4,083)"
3613,lucifer,2,15,Deceptive Little Parasite,8 May 2017,8.0,"(3,782)"
3614,lucifer,2,16,God Johnson,15 May 2017,8.8,"(4,301)"
3615,lucifer,2,17,Sympathy for the Goddess,22 May 2017,8.3,"(3,766)"
3616,lucifer,2,18,"The Good, the Bad, and the Crispy",29 May 2017,9.0,"(4,627)"
3617,lucifer,3,1,"They're Back, Aren't They?",2 Oct. 2017,8.3,"(4,599)"
3618,lucifer,3,2,The One with the Baby Carrot,9 Oct. 2017,7.8,"(4,115)"
3619,lucifer,3,3,Mr. and Mrs. Mazikeen Smith,16 Oct. 2017,8.3,"(4,312)"
3620,lucifer,3,4,What Would Lucifer Do?,23 Oct. 2017,7.8,"(4,046)"
3621,lucifer,3,5,"Welcome Back, Charlotte Richards",30 Oct. 2017,8.0,"(4,025)"
3622,lucifer,3,6,Vegas with Some Radish,6 Nov. 2017,8.6,"(4,539)"
3623,lucifer,3,7,Off the Record,13 Nov. 2017,9.1,"(5,997)"
3624,lucifer,3,8,Chloe Does Lucifer,20 Nov. 2017,7.8,"(3,980)"
3625,lucifer,3,9,The Sinnerman,4 Dec. 2017,8.4,"(4,148)"
3626,lucifer,3,10,The Sin Bin,11 Dec. 2017,8.8,"(4,531)"
3627,lucifer,3,11,City of Angels?,1 Jan. 2018,8.1,"(4,276)"
3628,lucifer,3,12,All About Her,22 Jan. 2018,8.1,"(3,881)"
3629,lucifer,3,13,Til Death Do Us Part,29 Jan. 2018,8.6,"(4,418)"
3630,lucifer,3,14,My Brother's Keeper,5 Feb. 2018,7.9,"(3,815)"
3631,lucifer,3,15,High School Poppycock,26 Feb. 2018,7.9,"(3,889)"
3632,lucifer,3,16,Infernal Guinea Pig,5 Mar. 2018,8.1,"(3,839)"
3633,lucifer,3,17,Let Pinhead Sing!,12 Mar. 2018,8.0,"(3,952)"
3634,lucifer,3,18,The Last Heartbreak,19 Mar. 2018,8.0,"(3,846)"
3635,lucifer,3,19,Orange Is the New Maze,26 Mar. 2018,8.2,"(3,908)"
3636,lucifer,3,20,The Angel of San Bernardino,16 Apr. 2018,8.8,"(4,667)"
3637,lucifer,3,21,Anything Pierce Can Do I Can Do Better,23 Apr. 2018,7.8,"(4,167)"
3638,lucifer,3,22,All Hands on Decker,30 Apr. 2018,7.8,"(4,087)"
3639,lucifer,3,23,Quintessential Deckerstar,7 May 2018,9.3,"(7,339)"
3640,lucifer,3,24,A Devil of My Word,14 May 2018,9.7,"(13,990)"
3641,lucifer,3,25,Boo Normal,28 May 2018,7.5,"(4,929)"
3642,lucifer,3,26,Once Upon a Time,28 May 2018,7.6,"(4,982)"
3643,lucifer,4,1,Everything's Okay,8 May 2019,8.9,"(6,989)"
3644,lucifer,4,2,Somebody's Been Reading Dante's Inferno,8 May 2019,9.0,"(6,380)"
3645,lucifer,4,3,"O, Ye of Little Faith, Father",8 May 2019,9.0,"(6,210)"
3646,lucifer,4,4,All About Eve,8 May 2019,8.9,"(6,210)"
3647,lucifer,4,5,Expire Erect,8 May 2019,9.0,"(6,051)"
3648,lucifer,4,6,Orgy Pants to Work,8 May 2019,8.9,"(5,979)"
3649,lucifer,4,7,Devil Is as Devil Does,8 May 2019,9.1,"(6,168)"
3650,lucifer,4,8,Super Bad Boyfriend,8 May 2019,9.0,"(6,428)"
3651,lucifer,4,9,Save Lucifer,8 May 2019,9.4,"(7,291)"
3652,lucifer,4,10,Who's da New King of Hell?,8 May 2019,9.6,"(10,336)"
3653,lucifer,5,1,Really Sad Devil Guy,21 Aug. 2020,8.0,"(4,296)"
3654,lucifer,5,2,Lucifer! Lucifer! Lucifer!,21 Aug. 2020,8.4,"(4,044)"
3655,lucifer,5,3,¡Diablo!,21 Aug. 2020,8.4,"(3,906)"
3656,lucifer,5,4,It Never Ends Well for the Chicken,21 Aug. 2020,6.4,"(5,153)"
3657,lucifer,5,5,Detective Amenadiel,21 Aug. 2020,8.7,"(3,895)"
3658,lucifer,5,6,BlueBallz,21 Aug. 2020,8.7,"(3,896)"
3659,lucifer,5,7,Our Mojo,21 Aug. 2020,8.8,"(3,934)"
3660,lucifer,5,8,Spoiler Alert,21 Aug. 2020,9.3,"(5,425)"
3661,lucifer,5,9,Family Dinner,28 May 2021,8.3,"(3,396)"
3662,lucifer,5,10,Bloody Celestial Karaoke Jam,28 May 2021,7.5,"(5,229)"
3663,lucifer,5,11,Resting Devil Face,28 May 2021,8.3,"(2,902)"
3664,lucifer,5,12,Daniel Espinoza: Naked and Afraid,28 May 2021,8.2,"(3,743)"
3665,lucifer,5,13,A Little Harmless Stalking,28 May 2021,8.1,"(2,807)"
3666,lucifer,5,14,Nothing Lasts Forever,28 May 2021,8.7,"(2,996)"
3667,lucifer,5,15,Is This Really How It's Going To End?!,28 May 2021,9.2,"(4,022)"
3668,lucifer,5,16,A Chance at a Happy Ending,28 May 2021,9.2,"(4,576)"
3669,lucifer,6,1,Nothing Ever Changes Around Here,10 Sep. 2021,7.6,"(2,848)"
3670,lucifer,6,2,Buckets of Baggage,10 Sep. 2021,7.6,"(2,662)"
3671,lucifer,6,3,Yabba Dabba Do Me,10 Sep. 2021,8.2,"(2,793)"
3672,lucifer,6,4,Pin the Tail on the Daddy,10 Sep. 2021,8.3,"(2,502)"
3673,lucifer,6,5,The Murder of Lucifer Morningstar,10 Sep. 2021,8.3,"(2,533)"
3674,lucifer,6,6,A Lot Dirtier Than That,10 Sep. 2021,7.2,"(3,264)"
3675,lucifer,6,7,My Best Fiend's Wedding,10 Sep. 2021,7.5,"(2,817)"
3676,lucifer,6,8,"Save the Devil, Save the World",10 Sep. 2021,8.2,"(2,673)"
3677,lucifer,6,9,"Goodbye, Lucifer",10 Sep. 2021,8.9,"(3,417)"
3678,lucifer,6,10,Partners 'Til the End,10 Sep. 2021,8.5,"(5,249)"
3679,american_horror_story,1,1,Pilot,5 Oct. 2011,7.9,"(8,116)"
3680,american_horror_story,1,2,Home Invasion,12 Oct. 2011,7.9,"(6,221)"
3681,american_horror_story,1,3,Murder House,19 Oct. 2011,8.0,"(6,120)"
3682,american_horror_story,1,4,Halloween: Part 1,26 Oct. 2011,8.1,"(5,734)"
3683,american_horror_story,1,5,Halloween: Part 2,2 Nov. 2011,8.1,"(5,552)"
3684,american_horror_story,1,6,Piggy Piggy,9 Nov. 2011,7.9,"(5,414)"
3685,american_horror_story,1,7,Open House,16 Nov. 2011,7.8,"(5,381)"
3686,american_horror_story,1,8,Rubber Man,23 Nov. 2011,7.9,"(5,095)"
3687,american_horror_story,1,9,Spooky Little Girl,30 Nov. 2011,7.8,"(5,020)"
3688,american_horror_story,1,10,Smoldering Children,7 Dec. 2011,8.4,"(5,380)"
3689,american_horror_story,1,11,Birth,14 Dec. 2011,8.4,"(5,239)"
3690,american_horror_story,1,12,Afterbirth,21 Dec. 2011,8.0,"(5,394)"
3691,american_horror_story,2,1,Welcome to Briarcliff,17 Oct. 2012,8.2,"(6,118)"
3692,american_horror_story,2,2,Tricks and Treats,24 Oct. 2012,8.3,"(5,138)"
3693,american_horror_story,2,3,Nor'easter,31 Oct. 2012,8.2,"(4,842)"
3694,american_horror_story,2,4,I Am Anne Frank: Part 1,7 Nov. 2012,8.2,"(4,739)"
3695,american_horror_story,2,5,I Am Anne Frank: Part 2,14 Nov. 2012,8.8,"(5,307)"
3696,american_horror_story,2,6,The Origins of Monstrosity,21 Nov. 2012,8.1,"(4,471)"
3697,american_horror_story,2,7,Dark Cousin,28 Nov. 2012,8.2,"(4,451)"
3698,american_horror_story,2,8,Unholy Night,5 Dec. 2012,8.5,"(4,805)"
3699,american_horror_story,2,9,The Coat Hanger,12 Dec. 2012,8.3,"(4,417)"
3700,american_horror_story,2,10,The Name Game,2 Jan. 2013,8.9,"(6,053)"
3701,american_horror_story,2,11,Spilt Milk,9 Jan. 2013,8.4,"(4,579)"
3702,american_horror_story,2,12,Continuum,16 Jan. 2013,7.8,"(4,540)"
3703,american_horror_story,2,13,Madness Ends,23 Jan. 2013,8.7,"(5,690)"
3704,american_horror_story,3,1,Bitchcraft,9 Oct. 2013,8.3,"(6,341)"
3705,american_horror_story,3,2,Boy Parts,16 Oct. 2013,7.9,"(4,676)"
3706,american_horror_story,3,3,The Replacements,23 Oct. 2013,8.1,"(4,556)"
3707,american_horror_story,3,4,Fearful Pranks Ensue,30 Oct. 2013,8.2,"(4,408)"
3708,american_horror_story,3,5,"Burn, Witch. Burn!",6 Nov. 2013,8.2,"(4,405)"
3709,american_horror_story,3,6,The Axeman Cometh,13 Nov. 2013,7.8,"(4,114)"
3710,american_horror_story,3,7,The Dead,20 Nov. 2013,7.8,"(4,039)"
3711,american_horror_story,3,8,The Sacred Taking,4 Dec. 2013,7.8,"(3,954)"
3712,american_horror_story,3,9,Head,11 Dec. 2013,8.3,"(4,489)"
3713,american_horror_story,3,10,The Magical Delights of Stevie Nicks,8 Jan. 2014,7.7,"(4,098)"
3714,american_horror_story,3,11,Protect the Coven,15 Jan. 2014,7.7,"(3,918)"
3715,american_horror_story,3,12,Go to Hell,22 Jan. 2014,8.1,"(4,021)"
3716,american_horror_story,3,13,The Seven Wonders,29 Jan. 2014,7.7,"(4,808)"
3717,american_horror_story,4,1,Monsters Among Us,8 Oct. 2014,8.2,"(6,131)"
3718,american_horror_story,4,2,Massacres and Matinees,15 Oct. 2014,7.9,"(4,189)"
3719,american_horror_story,4,3,Edward Mordrake: Part 1,22 Oct. 2014,8.0,"(4,058)"
3720,american_horror_story,4,4,Edward Mordrake: Part 2,29 Oct. 2014,8.6,"(4,501)"
3721,american_horror_story,4,5,Pink Cupcakes,5 Nov. 2014,7.8,"(3,657)"
3722,american_horror_story,4,6,Bullseye,12 Nov. 2014,7.5,"(3,591)"
3723,american_horror_story,4,7,Test of Strength,19 Nov. 2014,7.6,"(3,512)"
3724,american_horror_story,4,8,Blood Bath,3 Dec. 2014,7.8,"(3,469)"
3725,american_horror_story,4,9,Tupperware Party Massacre,10 Dec. 2014,7.7,"(3,341)"
3726,american_horror_story,4,10,Orphans,17 Dec. 2014,8.7,"(4,665)"
3727,american_horror_story,4,11,Magical Thinking,7 Jan. 2015,7.8,"(3,337)"
3728,american_horror_story,4,12,Show Stoppers,14 Jan. 2015,8.1,"(3,536)"
3729,american_horror_story,4,13,Curtain Call,21 Jan. 2015,8.0,"(3,915)"
3730,american_horror_story,5,1,Checking In,7 Oct. 2015,7.9,"(6,167)"
3731,american_horror_story,5,2,Chutes and Ladders,14 Oct. 2015,7.8,"(4,078)"
3732,american_horror_story,5,3,Mommy,21 Oct. 2015,7.5,"(3,442)"
3733,american_horror_story,5,4,Devil's Night,28 Oct. 2015,8.0,"(3,671)"
3734,american_horror_story,5,5,Room Service,4 Nov. 2015,7.9,"(3,335)"
3735,american_horror_story,5,6,Room 33,11 Nov. 2015,7.6,"(3,108)"
3736,american_horror_story,5,7,Flicker,18 Nov. 2015,7.9,"(3,183)"
3737,american_horror_story,5,8,The Ten Commandments Killer,2 Dec. 2015,7.8,"(3,019)"
3738,american_horror_story,5,9,She Wants Revenge,9 Dec. 2015,7.5,"(2,788)"
3739,american_horror_story,5,10,She Gets Revenge,16 Dec. 2015,7.9,"(2,931)"
3740,american_horror_story,5,11,Battle Royale,6 Jan. 2016,8.0,"(2,818)"
3741,american_horror_story,5,12,Be Our Guest,13 Jan. 2016,7.8,"(3,198)"
3742,american_horror_story,6,1,Chapter 1,14 Sep. 2016,7.7,"(4,861)"
3743,american_horror_story,6,2,Chapter 2,21 Sep. 2016,7.5,"(3,506)"
3744,american_horror_story,6,3,Chapter 3,28 Sep. 2016,7.9,"(3,331)"
3745,american_horror_story,6,4,Chapter 4,5 Oct. 2016,7.9,"(3,277)"
3746,american_horror_story,6,5,Chapter 5,12 Oct. 2016,8.2,"(3,419)"
3747,american_horror_story,6,6,Chapter 6,19 Oct. 2016,8.3,"(3,928)"
3748,american_horror_story,6,7,Chapter 7,26 Oct. 2016,8.0,"(3,373)"
3749,american_horror_story,6,8,Chapter 8,2 Nov. 2016,7.4,"(2,944)"
3750,american_horror_story,6,9,Chapter 9,9 Nov. 2016,7.5,"(3,003)"
3751,american_horror_story,6,10,Chapter 10,16 Nov. 2016,6.3,"(3,571)"
3752,american_horror_story,7,1,Election Night,5 Sep. 2017,6.6,"(5,259)"
3753,american_horror_story,7,2,Don't Be Afraid of the Dark,12 Sep. 2017,6.8,"(3,421)"
3754,american_horror_story,7,3,Neighbors from Hell,19 Sep. 2017,7.2,"(3,100)"
3755,american_horror_story,7,4,11/9,26 Sep. 2017,7.8,"(3,028)"
3756,american_horror_story,7,5,Holes,3 Oct. 2017,7.9,"(2,901)"
3757,american_horror_story,7,6,Mid-Western Assassin,10 Oct. 2017,8.1,"(2,862)"
3758,american_horror_story,7,7,Valerie Solanas Died for Your Sins: Scumbag,17 Oct. 2017,6.0,"(3,326)"
3759,american_horror_story,7,8,Winter of Our Discontent,24 Oct. 2017,7.4,"(2,519)"
3760,american_horror_story,7,9,Drink the Kool-Aid,31 Oct. 2017,7.9,"(2,596)"
3761,american_horror_story,7,10,Charles (Manson) in Charge,7 Nov. 2017,7.4,"(2,406)"
3762,american_horror_story,7,11,Great Again,14 Nov. 2017,7.1,"(2,742)"
3763,american_horror_story,8,1,The End,12 Sep. 2018,7.9,"(4,689)"
3764,american_horror_story,8,2,The Morning After,19 Sep. 2018,7.6,"(3,649)"
3765,american_horror_story,8,3,Forbidden Fruit,26 Sep. 2018,8.3,"(3,822)"
3766,american_horror_story,8,4,Could It Be... Satan?,3 Oct. 2018,8.8,"(4,266)"
3767,american_horror_story,8,5,Boy Wonder,10 Oct. 2018,8.4,"(3,684)"
3768,american_horror_story,8,6,Return to Murder House,17 Oct. 2018,9.2,"(5,915)"
3769,american_horror_story,8,7,Traitor,24 Oct. 2018,8.0,"(3,037)"
3770,american_horror_story,8,8,Sojourn,31 Oct. 2018,6.6,"(3,223)"
3771,american_horror_story,8,9,Fire and Reign,7 Nov. 2018,7.4,"(2,757)"
3772,american_horror_story,8,10,Apocalypse Then,14 Nov. 2018,8.0,"(3,607)"
3773,american_horror_story,9,1,Camp Redwood,18 Sep. 2019,7.9,"(4,328)"
3774,american_horror_story,9,2,Mr. Jingles,25 Sep. 2019,7.6,"(3,055)"
3775,american_horror_story,9,3,Slashdance,2 Oct. 2019,8.0,"(2,850)"
3776,american_horror_story,9,4,True Killers,9 Oct. 2019,8.1,"(2,716)"
3777,american_horror_story,9,5,Red Dawn,16 Oct. 2019,7.7,"(2,527)"
3778,american_horror_story,9,6,Episode 100,23 Oct. 2019,7.7,"(2,437)"
3779,american_horror_story,9,7,The Lady in White,30 Oct. 2019,8.1,"(2,482)"
3780,american_horror_story,9,8,Rest in Pieces,6 Nov. 2019,7.4,"(2,235)"
3781,american_horror_story,9,9,Final Girl,13 Nov. 2019,8.3,"(2,961)"
3782,american_horror_story,10,1,Cape Fear,25 Aug. 2021,8.0,"(3,379)"
3783,american_horror_story,10,2,Pale,25 Aug. 2021,8.3,"(2,957)"
3784,american_horror_story,10,3,Thirst,1 Sep. 2021,8.0,"(2,536)"
3785,american_horror_story,10,4,Blood Buffet,8 Sep. 2021,7.9,"(2,484)"
3786,american_horror_story,10,5,Gaslight,15 Sep. 2021,8.5,"(2,953)"
3787,american_horror_story,10,6,Winter Kills,22 Sep. 2021,4.9,"(3,562)"
3788,american_horror_story,10,7,Take Me to Your Leader,29 Sep. 2021,5.6,"(2,848)"
3789,american_horror_story,10,8,Inside,6 Oct. 2021,6.2,"(2,197)"
3790,american_horror_story,10,9,Blue Moon,13 Oct. 2021,5.4,"(2,002)"
3791,american_horror_story,10,10,The Future Perfect,20 Oct. 2021,3.8,"(2,805)"
3792,money_heist,1,1,Efectuar lo acordado,2 May 2017,8.1,"(9,106)"
3793,money_heist,1,2,Imprudencias letales,9 May 2017,8.2,"(7,798)"
3794,money_heist,1,3,Errar al disparar,16 May 2017,8.1,"(7,269)"
3795,money_heist,1,4,Caballo de Troya,23 May 2017,8.1,"(6,947)"
3796,money_heist,1,5,El día de la marmota,30 May 2017,8.2,"(6,680)"
3797,money_heist,1,6,La cálida Guerra Fría,6 Jun. 2017,8.1,"(6,467)"
3798,money_heist,1,7,Refrigerada inestabilidad,13 Jun. 2017,8.3,"(6,425)"
3799,money_heist,1,8,Tú lo has buscado,20 Jun. 2017,8.1,"(6,302)"
3800,money_heist,1,9,El que la sigue la consigue,27 Jun. 2017,8.5,"(6,714)"
3801,money_heist,2,1,Se acabaron las máscaras,16 Oct. 2017,8.4,"(6,148)"
3802,money_heist,2,2,La cabeza del plan,23 Oct. 2017,8.3,"(5,936)"
3803,money_heist,2,3,Cuestión de eficacia,2 Nov. 2017,8.5,"(5,961)"
3804,money_heist,2,4,¿Qué hemos hecho?,9 Nov. 2017,8.6,"(5,998)"
3805,money_heist,2,5,A contrarreloj,16 Nov. 2017,8.6,"(6,136)"
3806,money_heist,2,6,Bella ciao,23 Nov. 2017,9.2,"(10,238)"
3807,money_heist,3,1,Hemos vuelto,19 Jul. 2019,8.0,"(7,934)"
3808,money_heist,3,2,Aikido,19 Jul. 2019,8.2,"(6,950)"
3809,money_heist,3,3,48 metros bajo el suelo,19 Jul. 2019,8.2,"(6,602)"
3810,money_heist,3,4,La hora del delfín,19 Jul. 2019,7.9,"(6,282)"
3811,money_heist,3,5,"Bum, bum, ciao",19 Jul. 2019,7.8,"(6,414)"
3812,money_heist,3,6,Todo pareció insignificante,19 Jul. 2019,8.1,"(6,235)"
3813,money_heist,3,7,Pequeñas vacaciones,19 Jul. 2019,8.2,"(6,359)"
3814,money_heist,3,8,La deriva,19 Jul. 2019,9.3,"(13,416)"
3815,money_heist,4,1,Game over,3 Apr. 2020,7.3,"(7,221)"
3816,money_heist,4,2,La boda de Berlín,3 Apr. 2020,7.0,"(6,632)"
3817,money_heist,4,3,Lección de anatomía,3 Apr. 2020,7.0,"(6,494)"
3818,money_heist,4,4,Suspiros de España,3 Apr. 2020,7.4,"(6,393)"
3819,money_heist,4,5,5 minutos antes,3 Apr. 2020,6.8,"(7,173)"
3820,money_heist,4,6,KO técnico,3 Apr. 2020,7.1,"(7,370)"
3821,money_heist,4,7,Tumbar la carpa,3 Apr. 2020,8.1,"(7,050)"
3822,money_heist,4,8,Plan París,3 Apr. 2020,8.2,"(8,521)"
3823,money_heist,5,1,El final del camino,3 Sep. 2021,7.3,"(6,615)"
3824,money_heist,5,2,¿Crees en la reencarnación?,3 Sep. 2021,6.9,"(6,304)"
3825,money_heist,5,3,El espectáculo de la vida,3 Sep. 2021,7.1,"(5,770)"
3826,money_heist,5,4,Tu sitio en el cielo,3 Sep. 2021,7.5,"(5,792)"
3827,money_heist,5,5,Vivir muchas vidas,3 Sep. 2021,8.2,"(8,062)"
3828,money_heist,5,6,Válvulas de escape,3 Dec. 2021,7.1,"(4,094)"
3829,money_heist,5,7,Ciencia ilusionada,3 Dec. 2021,7.8,"(3,934)"
3830,money_heist,5,8,La teoría de la elegancia,3 Dec. 2021,7.9,"(4,143)"
3831,money_heist,5,9,Lo que se habla en la cama,3 Dec. 2021,8.4,"(4,474)"
3832,money_heist,5,10,Una tradición familiar,3 Dec. 2021,8.5,"(7,398)"
3833,prison_break,1,1,Pilot,29 Aug. 2005,8.7,"(7,144)"
3834,prison_break,1,2,Allen,29 Aug. 2005,8.5,"(4,987)"
3835,prison_break,1,3,Cell Test,5 Sep. 2005,8.4,"(4,636)"
3836,prison_break,1,4,Cute Poison,12 Sep. 2005,8.6,"(4,504)"
3837,prison_break,1,5,"English, Fitz or Percy",19 Sep. 2005,8.8,"(4,601)"
3838,prison_break,1,6,"Riots, Drills and the Devil: Part 1",26 Sep. 2005,9.2,"(5,596)"
3839,prison_break,1,7,"Riots, Drills and the Devil: Part 2",3 Oct. 2005,9.1,"(5,037)"
3840,prison_break,1,8,The Old Head,24 Oct. 2005,8.6,"(4,183)"
3841,prison_break,1,9,Tweener,31 Oct. 2005,8.4,"(4,104)"
3842,prison_break,1,10,Sleight of Hand,7 Nov. 2005,8.5,"(4,045)"
3843,prison_break,1,11,And Then There Were 7,14 Nov. 2005,8.5,"(4,046)"
3844,prison_break,1,12,Odd Man Out,21 Nov. 2005,8.7,"(4,012)"
3845,prison_break,1,13,End of the Tunnel,28 Nov. 2005,9.0,"(4,405)"
3846,prison_break,1,14,The Rat,20 Mar. 2006,8.9,"(4,242)"
3847,prison_break,1,15,By the Skin and the Teeth,27 Mar. 2006,8.4,"(3,940)"
3848,prison_break,1,16,Brother's Keeper,3 Apr. 2006,8.5,"(4,155)"
3849,prison_break,1,17,J-Cat,10 Apr. 2006,8.5,"(3,937)"
3850,prison_break,1,18,Bluff,17 Apr. 2006,8.7,"(3,965)"
3851,prison_break,1,19,The Key,24 Apr. 2006,8.7,"(4,083)"
3852,prison_break,1,20,Tonight,1 May 2006,9.1,"(4,612)"
3853,prison_break,1,21,Go,8 May 2006,9.5,"(6,837)"
3854,prison_break,1,22,Flight,15 May 2006,9.3,"(6,053)"
3855,prison_break,2,1,Manhunt,21 Aug. 2006,8.8,"(4,345)"
3856,prison_break,2,2,Otis,28 Aug. 2006,8.3,"(3,567)"
3857,prison_break,2,3,Scan,4 Sep. 2006,8.4,"(3,499)"
3858,prison_break,2,4,First Down,11 Sep. 2006,8.4,"(3,573)"
3859,prison_break,2,5,Map 1213,18 Sep. 2006,8.2,"(3,393)"
3860,prison_break,2,6,Subdivision,25 Sep. 2006,8.3,"(3,350)"
3861,prison_break,2,7,Buried,2 Oct. 2006,8.5,"(3,446)"
3862,prison_break,2,8,Dead Fall,23 Oct. 2006,8.2,"(3,340)"
3863,prison_break,2,9,Unearthed,30 Oct. 2006,8.4,"(3,297)"
3864,prison_break,2,10,Rendezvous,6 Nov. 2006,8.3,"(3,309)"
3865,prison_break,2,11,Bolshoi Booze,13 Nov. 2006,8.4,"(3,298)"
3866,prison_break,2,12,Disconnect,20 Nov. 2006,8.3,"(3,262)"
3867,prison_break,2,13,The Killing Box,27 Nov. 2006,8.9,"(3,661)"
3868,prison_break,2,14,John Doe,22 Jan. 2007,8.6,"(3,368)"
3869,prison_break,2,15,The Message,29 Jan. 2007,8.4,"(3,275)"
3870,prison_break,2,16,Chicago,5 Feb. 2007,8.4,"(3,368)"
3871,prison_break,2,17,Bad Blood,19 Feb. 2007,8.5,"(3,305)"
3872,prison_break,2,18,Wash,26 Feb. 2007,8.6,"(3,327)"
3873,prison_break,2,19,Sweet Caroline,5 Mar. 2007,8.8,"(3,571)"
3874,prison_break,2,20,Panama,19 Mar. 2007,8.2,"(3,294)"
3875,prison_break,2,21,Fin del camino,26 Mar. 2007,8.6,"(3,411)"
3876,prison_break,2,22,Sona,2 Apr. 2007,8.6,"(3,920)"
3877,prison_break,3,1,Orientación,17 Sep. 2007,8.5,"(4,374)"
3878,prison_break,3,2,Fire/Water,24 Sep. 2007,8.0,"(3,303)"
3879,prison_break,3,3,Call Waiting,1 Oct. 2007,8.0,"(3,157)"
3880,prison_break,3,4,Good Fences,8 Oct. 2007,8.0,"(3,101)"
3881,prison_break,3,5,Interference,22 Oct. 2007,7.9,"(3,051)"
3882,prison_break,3,6,Photo Finish,5 Nov. 2007,8.2,"(3,087)"
3883,prison_break,3,7,Vamonos,5 Nov. 2007,8.2,"(3,064)"
3884,prison_break,3,8,Bang and Burn,12 Nov. 2007,8.3,"(3,061)"
3885,prison_break,3,9,Boxed In,14 Jan. 2008,7.9,"(3,043)"
3886,prison_break,3,10,Dirt Nap,21 Jan. 2008,8.2,"(3,025)"
3887,prison_break,3,11,Under & Out,4 Feb. 2008,8.3,"(3,036)"
3888,prison_break,3,12,Hell or High Water,11 Feb. 2008,8.7,"(3,327)"
3889,prison_break,3,13,The Art of the Deal,18 Feb. 2008,8.7,"(3,672)"
3890,prison_break,4,1,Scylla,1 Sep. 2008,7.9,"(3,927)"
3891,prison_break,4,2,Breaking and Entering,1 Sep. 2008,7.6,"(1,582)"
3892,prison_break,4,3,Shut Down,8 Sep. 2008,7.9,"(3,047)"
